,Node,LCC
10712,18874,0.0
10713,18873,0.0
10714,18872,0.0
10715,18871,0.0
10716,18870,0.0
10717,18869,0.0
10718,18868,0.0
10719,18867,0.0
10720,18866,0.0
10721,18865,0.0
10722,18404,0.0
10723,18401,0.0
10724,20520,0.0
10725,17917,0.0
10726,17925,0.0
10727,17924,0.0
10728,17923,0.0
10729,17922,0.0
10730,17921,0.0
10731,17920,0.0
10732,17919,0.0
10733,17918,0.0
10734,17916,0.0
10735,17906,0.0
10736,17915,0.0
10737,17914,0.0
10738,17913,0.0
10739,17912,0.0
10740,17911,0.0
10741,17910,0.0
10742,17909,0.0
10743,17908,0.0
10744,17926,0.0
10745,17927,0.0
10746,17928,0.0
10747,17929,0.0
10748,17946,0.0
10749,17945,0.0
10750,17944,0.0
10751,17943,0.0
10752,17942,0.0
10753,17941,0.0
10754,17940,0.0
10755,17939,0.0
10756,17938,0.0
10757,17937,0.0
10758,17936,0.0
10759,17935,0.0
10760,17934,0.0
10761,17933,0.0
10762,17932,0.0
10763,17931,0.0
10764,17930,0.0
10765,17907,0.0
10766,17905,0.0
10767,17948,0.0
10768,17873,0.0
10769,17881,0.0
10770,17880,0.0
10771,17879,0.0
10772,17878,0.0
10773,17877,0.0
10774,17876,0.0
10775,17875,0.0
10776,17874,0.0
10777,17872,0.0
10778,17904,0.0
10779,17871,0.0
10780,17870,0.0
10781,17869,0.0
10782,17868,0.0
10783,17867,0.0
10784,17866,0.0
10785,17865,0.0
10786,17864,0.0
10787,17882,0.0
10788,17883,0.0
10789,17884,0.0
10790,17885,0.0
10791,17903,0.0
10792,17902,0.0
10793,17901,0.0
10794,17900,0.0
10795,17899,0.0
10796,17898,0.0
10797,17897,0.0
10798,17896,0.0
10799,17895,0.0
10800,17894,0.0
10801,17893,0.0
10802,17892,0.0
10803,17891,0.0
10804,17889,0.0
10805,17888,0.0
10806,17887,0.0
10807,17886,0.0
10808,17947,0.0
10809,17949,0.0
10810,17862,0.0
10811,18009,0.0
10812,18017,0.0
10813,18016,0.0
10814,18015,0.0
10815,18014,0.0
10816,18013,0.0
10817,18012,0.0
10818,18011,0.0
10819,18010,0.0
10820,18008,0.0
10821,17998,0.0
10822,18007,0.0
10823,18006,0.0
10824,18005,0.0
10825,18004,0.0
10826,18003,0.0
10827,18002,0.0
10828,18001,0.0
10829,18000,0.0
10830,18018,0.0
10831,18019,0.0
10832,18020,0.0
10833,18021,0.0
10834,18038,0.0
10835,18037,0.0
10836,18036,0.0
10837,18035,0.0
10838,18034,0.0
10839,18033,0.0
10840,18032,0.0
10841,18031,0.0
10842,18030,0.0
10843,18029,0.0
10844,18028,0.0
10845,18027,0.0
10846,18026,0.0
10847,18025,0.0
10848,18024,0.0
10849,18023,0.0
10850,18022,0.0
10851,17999,0.0
10852,17997,0.0
10853,17950,0.0
10854,17960,0.0
10855,17970,0.0
10856,17969,0.0
10857,17968,0.0
10858,17965,0.0
10859,17964,0.0
10860,17963,0.0
10861,17962,0.0
10862,17961,0.0
10863,17959,0.0
10864,17996,0.0
10865,17958,0.0
10866,17957,0.0
10867,17956,0.0
10868,17955,0.0
10869,17954,0.0
10870,17953,0.0
10871,17952,0.0
10872,17951,0.0
10873,17971,0.0
10874,17972,0.0
10875,17974,0.0
10876,17975,0.0
10877,17995,0.0
10878,17994,0.0
10879,17993,0.0
10880,17992,0.0
10881,17991,0.0
10882,17990,0.0
10883,17988,0.0
10884,17986,0.0
10885,17985,0.0
10886,17984,0.0
10887,17983,0.0
10888,17981,0.0
10889,17980,0.0
10890,17979,0.0
10891,17978,0.0
10892,17977,0.0
10893,17976,0.0
10894,17863,0.0
10895,17861,0.0
10896,18400,0.0
10897,17744,0.0
10898,17752,0.0
10899,17751,0.0
10900,17750,0.0
10901,17749,0.0
10902,17748,0.0
10903,17747,0.0
10904,17746,0.0
10905,17745,0.0
10906,17743,0.0
10907,17733,0.0
10908,17742,0.0
10909,17741,0.0
10910,17740,0.0
10911,17739,0.0
10912,17738,0.0
10913,17737,0.0
10914,17736,0.0
10915,17735,0.0
10916,17753,0.0
10917,17754,0.0
10918,17755,0.0
10919,17756,0.0
10920,17773,0.0
10921,17772,0.0
10922,17771,0.0
10923,17770,0.0
10924,17769,0.0
10925,17768,0.0
10926,17767,0.0
10927,17766,0.0
10928,17765,0.0
10929,17764,0.0
10930,17763,0.0
10931,17762,0.0
10932,17761,0.0
10933,17760,0.0
10934,17759,0.0
10935,17758,0.0
10936,17757,0.0
10937,17734,0.0
10938,17732,0.0
10939,17775,0.0
10940,17700,0.0
10941,17709,0.0
10942,17708,0.0
10943,17707,0.0
10944,17706,0.0
10945,17705,0.0
10946,17704,0.0
10947,17703,0.0
10948,17702,0.0
10949,17699,0.0
10950,17731,0.0
10951,17698,0.0
10952,17697,0.0
10953,17696,0.0
10954,17695,0.0
10955,17694,0.0
10956,17693,0.0
10957,17692,0.0
10958,17691,0.0
10959,17710,0.0
10960,17711,0.0
10961,17712,0.0
10962,17713,0.0
10963,17730,0.0
10964,17729,0.0
10965,17728,0.0
10966,17727,0.0
10967,17726,0.0
10968,17725,0.0
10969,17724,0.0
10970,17723,0.0
10971,17722,0.0
10972,17721,0.0
10973,17720,0.0
10974,17719,0.0
10975,17718,0.0
10976,17717,0.0
10977,17716,0.0
10978,17715,0.0
10979,17714,0.0
10980,17774,0.0
10981,17776,0.0
10982,17860,0.0
10983,17830,0.0
10984,17838,0.0
10985,17837,0.0
10986,17836,0.0
10987,17835,0.0
10988,17834,0.0
10989,17833,0.0
10990,17832,0.0
10991,17831,0.0
10992,17829,0.0
10993,17819,0.0
10994,17828,0.0
10995,17827,0.0
10996,17826,0.0
10997,17825,0.0
10998,17824,0.0
10999,17823,0.0
11000,17822,0.0
11001,17821,0.0
11002,17839,0.0
11003,17840,0.0
11004,17841,0.0
11005,17842,0.0
11006,17859,0.0
11007,17858,0.0
11008,17857,0.0
11009,17856,0.0
11010,17855,0.0
11011,17854,0.0
11012,17853,0.0
11013,17852,0.0
11014,17851,0.0
11015,17850,0.0
11016,17849,0.0
11017,17848,0.0
11018,17847,0.0
11019,17846,0.0
11020,17845,0.0
11021,17844,0.0
11022,17843,0.0
11023,17820,0.0
11024,17818,0.0
11025,17777,0.0
11026,17787,0.0
11027,17795,0.0
11028,17794,0.0
11029,17793,0.0
11030,17792,0.0
11031,17791,0.0
11032,17790,0.0
11033,17789,0.0
11034,17788,0.0
11035,17786,0.0
11036,17817,0.0
11037,17785,0.0
11038,17784,0.0
11039,17783,0.0
11040,17782,0.0
11041,17781,0.0
11042,17780,0.0
11043,17779,0.0
11044,17778,0.0
11045,17796,0.0
11046,17797,0.0
11047,17798,0.0
11048,17799,0.0
11049,17816,0.0
11050,17815,0.0
11051,17814,0.0
11052,17813,0.0
11053,17812,0.0
11054,17811,0.0
11055,17810,0.0
11056,17809,0.0
11057,17808,0.0
11058,17807,0.0
11059,17806,0.0
11060,17805,0.0
11061,17804,0.0
11062,17803,0.0
11063,17802,0.0
11064,17801,0.0
11065,17800,0.0
11066,18039,0.0
11067,18040,0.0
11068,18041,0.0
11069,18283,0.0
11070,18291,0.0
11071,18290,0.0
11072,18289,0.0
11073,18288,0.0
11074,18287,0.0
11075,18286,0.0
11076,18285,0.0
11077,18284,0.0
11078,18282,0.0
11079,18272,0.0
11080,18281,0.0
11081,18280,0.0
11082,18279,0.0
11083,18278,0.0
11084,18277,0.0
11085,18276,0.0
11086,18275,0.0
11087,18274,0.0
11088,18292,0.0
11089,18293,0.0
11090,18294,0.0
11091,18295,0.0
11092,18312,0.0
11093,18311,0.0
11094,18310,0.0
11095,18309,0.0
11096,18308,0.0
11097,18307,0.0
11098,18306,0.0
11099,18305,0.0
11100,18304,0.0
11101,18303,0.0
11102,18302,0.0
11103,18301,0.0
11104,18300,0.0
11105,18299,0.0
11106,18298,0.0
11107,18297,0.0
11108,18296,0.0
11109,18273,0.0
11110,18271,0.0
11111,18314,0.0
11112,18240,0.0
11113,18248,0.0
11114,18247,0.0
11115,18246,0.0
11116,18245,0.0
11117,18244,0.0
11118,18243,0.0
11119,18242,0.0
11120,18241,0.0
11121,18239,0.0
11122,18270,0.0
11123,18238,0.0
11124,18237,0.0
11125,18236,0.0
11126,18235,0.0
11127,18234,0.0
11128,18233,0.0
11129,18232,0.0
11130,18231,0.0
11131,18249,0.0
11132,18250,0.0
11133,18251,0.0
11134,18252,0.0
11135,18269,0.0
11136,18268,0.0
11137,18267,0.0
11138,18266,0.0
11139,18265,0.0
11140,18264,0.0
11141,18263,0.0
11142,18262,0.0
11143,18261,0.0
11144,18260,0.0
11145,18259,0.0
11146,18258,0.0
11147,18257,0.0
11148,18256,0.0
11149,18255,0.0
11150,18254,0.0
11151,18253,0.0
11152,18313,0.0
11153,18315,0.0
11154,18042,0.0
11155,18370,0.0
11156,18378,0.0
11157,18377,0.0
11158,18376,0.0
11159,18375,0.0
11160,18374,0.0
11161,18373,0.0
11162,18372,0.0
11163,18371,0.0
11164,18369,0.0
11165,18359,0.0
11166,18368,0.0
11167,18367,0.0
11168,18366,0.0
11169,18365,0.0
11170,18364,0.0
11171,18363,0.0
11172,18362,0.0
11173,18361,0.0
11174,18379,0.0
11175,18380,0.0
11176,18381,0.0
11177,18382,0.0
11178,18399,0.0
11179,18398,0.0
11180,18397,0.0
11181,18396,0.0
11182,18395,0.0
11183,18394,0.0
11184,18393,0.0
11185,18392,0.0
11186,18391,0.0
11187,18390,0.0
11188,18389,0.0
11189,18388,0.0
11190,18387,0.0
11191,18386,0.0
11192,18385,0.0
11193,18384,0.0
11194,18383,0.0
11195,18360,0.0
11196,18358,0.0
11197,18316,0.0
11198,18326,0.0
11199,18335,0.0
11200,18334,0.0
11201,18333,0.0
11202,18332,0.0
11203,18331,0.0
11204,18330,0.0
11205,18329,0.0
11206,18328,0.0
11207,18325,0.0
11208,18357,0.0
11209,18324,0.0
11210,18323,0.0
11211,18322,0.0
11212,18321,0.0
11213,18320,0.0
11214,18319,0.0
11215,18318,0.0
11216,18317,0.0
11217,18336,0.0
11218,18337,0.0
11219,18338,0.0
11220,18339,0.0
11221,18356,0.0
11222,18355,0.0
11223,18354,0.0
11224,18353,0.0
11225,18352,0.0
11226,18351,0.0
11227,18350,0.0
11228,18349,0.0
11229,18348,0.0
11230,18347,0.0
11231,18346,0.0
11232,18345,0.0
11233,18344,0.0
11234,18343,0.0
11235,18342,0.0
11236,18341,0.0
11237,18340,0.0
11238,18230,0.0
11239,18229,0.0
11240,18228,0.0
11241,18097,0.0
11242,18107,0.0
11243,18106,0.0
11244,18105,0.0
11245,18103,0.0
11246,18102,0.0
11247,18101,0.0
11248,18099,0.0
11249,18098,0.0
11250,18096,0.0
11251,18086,0.0
11252,18095,0.0
11253,18094,0.0
11254,18093,0.0
11255,18092,0.0
11256,18091,0.0
11257,18090,0.0
11258,18089,0.0
11259,18088,0.0
11260,18108,0.0
11261,18109,0.0
11262,18110,0.0
11263,18116,0.0
11264,18139,0.0
11265,18138,0.0
11266,18137,0.0
11267,18136,0.0
11268,18134,0.0
11269,18133,0.0
11270,18132,0.0
11271,18131,0.0
11272,18130,0.0
11273,18129,0.0
11274,18127,0.0
11275,18124,0.0
11276,18123,0.0
11277,18122,0.0
11278,18120,0.0
11279,18118,0.0
11280,18117,0.0
11281,18087,0.0
11282,18085,0.0
11283,18227,0.0
11284,18053,0.0
11285,18062,0.0
11286,18061,0.0
11287,18060,0.0
11288,18059,0.0
11289,18057,0.0
11290,18056,0.0
11291,18055,0.0
11292,18054,0.0
11293,18052,0.0
11294,18084,0.0
11295,18051,0.0
11296,18050,0.0
11297,18049,0.0
11298,18048,0.0
11299,18047,0.0
11300,18046,0.0
11301,18045,0.0
11302,18044,0.0
11303,18063,0.0
11304,18064,0.0
11305,18065,0.0
11306,18066,0.0
11307,18083,0.0
11308,18082,0.0
11309,18081,0.0
11310,18080,0.0
11311,18079,0.0
11312,18078,0.0
11313,18077,0.0
11314,18076,0.0
11315,18075,0.0
11316,18074,0.0
11317,18073,0.0
11318,18072,0.0
11319,18071,0.0
11320,18070,0.0
11321,18069,0.0
11322,18068,0.0
11323,18067,0.0
11324,18140,0.0
11325,18141,0.0
11326,18142,0.0
11327,18197,0.0
11328,18205,0.0
11329,18204,0.0
11330,18203,0.0
11331,18202,0.0
11332,18201,0.0
11333,18200,0.0
11334,18199,0.0
11335,18198,0.0
11336,18196,0.0
11337,18143,0.0
11338,18195,0.0
11339,18194,0.0
11340,18193,0.0
11341,18192,0.0
11342,18191,0.0
11343,18190,0.0
11344,18189,0.0
11345,18188,0.0
11346,18206,0.0
11347,18207,0.0
11348,18208,0.0
11349,18209,0.0
11350,18226,0.0
11351,18225,0.0
11352,18224,0.0
11353,18223,0.0
11354,18222,0.0
11355,18221,0.0
11356,18220,0.0
11357,18219,0.0
11358,18218,0.0
11359,18217,0.0
11360,18216,0.0
11361,18215,0.0
11362,18214,0.0
11363,18213,0.0
11364,18212,0.0
11365,18211,0.0
11366,18210,0.0
11367,18187,0.0
11368,18186,0.0
11369,18185,0.0
11370,18163,0.0
11371,18160,0.0
11372,18159,0.0
11373,18158,0.0
11374,18157,0.0
11375,18156,0.0
11376,18155,0.0
11377,18154,0.0
11378,18153,0.0
11379,18152,0.0
11380,18151,0.0
11381,18150,0.0
11382,18149,0.0
11383,18148,0.0
11384,18147,0.0
11385,18146,0.0
11386,18145,0.0
11387,18144,0.0
11388,18161,0.0
11389,18164,0.0
11390,18183,0.0
11391,18165,0.0
11392,18182,0.0
11393,18181,0.0
11394,18180,0.0
11395,18179,0.0
11396,18178,0.0
11397,18177,0.0
11398,18176,0.0
11399,18175,0.0
11400,18174,0.0
11401,18173,0.0
11402,18172,0.0
11403,18171,0.0
11404,18170,0.0
11405,18169,0.0
11406,18168,0.0
11407,18167,0.0
11408,18166,0.0
11409,19107,0.0
11410,19108,0.0
11411,19109,0.0
11412,20050,0.0
11413,20058,0.0
11414,20057,0.0
11415,20056,0.0
11416,20055,0.0
11417,20054,0.0
11418,20053,0.0
11419,20052,0.0
11420,20051,0.0
11421,20049,0.0
11422,20039,0.0
11423,20048,0.0
11424,20047,0.0
11425,20046,0.0
11426,20045,0.0
11427,20044,0.0
11428,20043,0.0
11429,20042,0.0
11430,20041,0.0
11431,20059,0.0
11432,20060,0.0
11433,20061,0.0
11434,20062,0.0
11435,20079,0.0
11436,20078,0.0
11437,20077,0.0
11438,20076,0.0
11439,20075,0.0
11440,20074,0.0
11441,20073,0.0
11442,20072,0.0
11443,20071,0.0
11444,20070,0.0
11445,20069,0.0
11446,20068,0.0
11447,20067,0.0
11448,20066,0.0
11449,20065,0.0
11450,20064,0.0
11451,20063,0.0
11452,20040,0.0
11453,20038,0.0
11454,20081,0.0
11455,20007,0.0
11456,20015,0.0
11457,20014,0.0
11458,20013,0.0
11459,20012,0.0
11460,20011,0.0
11461,20010,0.0
11462,20009,0.0
11463,20008,0.0
11464,20006,0.0
11465,20037,0.0
11466,20005,0.0
11467,20004,0.0
11468,20003,0.0
11469,20002,0.0
11470,20001,0.0
11471,20000,0.0
11472,19999,0.0
11473,19998,0.0
11474,20016,0.0
11475,20017,0.0
11476,20018,0.0
11477,20019,0.0
11478,20036,0.0
11479,20035,0.0
11480,20034,0.0
11481,20033,0.0
11482,20032,0.0
11483,20031,0.0
11484,20030,0.0
11485,20029,0.0
11486,20028,0.0
11487,20027,0.0
11488,20026,0.0
11489,20025,0.0
11490,20024,0.0
11491,20023,0.0
11492,20022,0.0
11493,20021,0.0
11494,20020,0.0
11495,20080,0.0
11496,20082,0.0
11497,19996,0.0
11498,20136,0.0
11499,20144,0.0
11500,20143,0.0
11501,20142,0.0
11502,20141,0.0
11503,20140,0.0
11504,20139,0.0
11505,20138,0.0
11506,20137,0.0
11507,20135,0.0
11508,20125,0.0
11509,20134,0.0
11510,20133,0.0
11511,20132,0.0
11512,20131,0.0
11513,20130,0.0
11514,20129,0.0
11515,20128,0.0
11516,20127,0.0
11517,20145,0.0
11518,20146,0.0
11519,20147,0.0
11520,20148,0.0
11521,20165,0.0
11522,20164,0.0
11523,20163,0.0
11524,20162,0.0
11525,20161,0.0
11526,20160,0.0
11527,20159,0.0
11528,20158,0.0
11529,20157,0.0
11530,20156,0.0
11531,20155,0.0
11532,20154,0.0
11533,20153,0.0
11534,20152,0.0
11535,20151,0.0
11536,20150,0.0
11537,20149,0.0
11538,20126,0.0
11539,20124,0.0
11540,20083,0.0
11541,20093,0.0
11542,20101,0.0
11543,20100,0.0
11544,20099,0.0
11545,20098,0.0
11546,20097,0.0
11547,20096,0.0
11548,20095,0.0
11549,20094,0.0
11550,20092,0.0
11551,20123,0.0
11552,20091,0.0
11553,20090,0.0
11554,20089,0.0
11555,20088,0.0
11556,20087,0.0
11557,20086,0.0
11558,20085,0.0
11559,20084,0.0
11560,20102,0.0
11561,20103,0.0
11562,20104,0.0
11563,20105,0.0
11564,20122,0.0
11565,20121,0.0
11566,20120,0.0
11567,20119,0.0
11568,20118,0.0
11569,20117,0.0
11570,20116,0.0
11571,20115,0.0
11572,20114,0.0
11573,20113,0.0
11574,20112,0.0
11575,20111,0.0
11576,20110,0.0
11577,20109,0.0
11578,20108,0.0
11579,20107,0.0
11580,20106,0.0
11581,19997,0.0
11582,19995,0.0
11583,19110,0.0
11584,19876,0.0
11585,19884,0.0
11586,19883,0.0
11587,19882,0.0
11588,19881,0.0
11589,19880,0.0
11590,19879,0.0
11591,19878,0.0
11592,19877,0.0
11593,19875,0.0
11594,19865,0.0
11595,19874,0.0
11596,19873,0.0
11597,19872,0.0
11598,19871,0.0
11599,19870,0.0
11600,19869,0.0
11601,19868,0.0
11602,19867,0.0
11603,19885,0.0
11604,19886,0.0
11605,19887,0.0
11606,19888,0.0
11607,19905,0.0
11608,19904,0.0
11609,19903,0.0
11610,19902,0.0
11611,19901,0.0
11612,19900,0.0
11613,19899,0.0
11614,19898,0.0
11615,19897,0.0
11616,19896,0.0
11617,19895,0.0
11618,19894,0.0
11619,19893,0.0
11620,19892,0.0
11621,19891,0.0
11622,19890,0.0
11623,19889,0.0
11624,19866,0.0
11625,19864,0.0
11626,19907,0.0
11627,19833,0.0
11628,19841,0.0
11629,19840,0.0
11630,19839,0.0
11631,19838,0.0
11632,19837,0.0
11633,19836,0.0
11634,19835,0.0
11635,19834,0.0
11636,19832,0.0
11637,19863,0.0
11638,19831,0.0
11639,19830,0.0
11640,19829,0.0
11641,19828,0.0
11642,19827,0.0
11643,19826,0.0
11644,19825,0.0
11645,19824,0.0
11646,19842,0.0
11647,19843,0.0
11648,19844,0.0
11649,19845,0.0
11650,19862,0.0
11651,19861,0.0
11652,19860,0.0
11653,19859,0.0
11654,19858,0.0
11655,19857,0.0
11656,19856,0.0
11657,19855,0.0
11658,19854,0.0
11659,19853,0.0
11660,19852,0.0
11661,19851,0.0
11662,19850,0.0
11663,19849,0.0
11664,19848,0.0
11665,19847,0.0
11666,19846,0.0
11667,19906,0.0
11668,19908,0.0
11669,19994,0.0
11670,19964,0.0
11671,19972,0.0
11672,19971,0.0
11673,19970,0.0
11674,19969,0.0
11675,19968,0.0
11676,19967,0.0
11677,19966,0.0
11678,19965,0.0
11679,19963,0.0
11680,19953,0.0
11681,19962,0.0
11682,19961,0.0
11683,19960,0.0
11684,19959,0.0
11685,19958,0.0
11686,19957,0.0
11687,19956,0.0
11688,19955,0.0
11689,19973,0.0
11690,19974,0.0
11691,19975,0.0
11692,19976,0.0
11693,19993,0.0
11694,19992,0.0
11695,19991,0.0
11696,19990,0.0
11697,19989,0.0
11698,19988,0.0
11699,19987,0.0
11700,19986,0.0
11701,19985,0.0
11702,19984,0.0
11703,19983,0.0
11704,19982,0.0
11705,19981,0.0
11706,19980,0.0
11707,19979,0.0
11708,19978,0.0
11709,19977,0.0
11710,19954,0.0
11711,19952,0.0
11712,19909,0.0
11713,19919,0.0
11714,19929,0.0
11715,19928,0.0
11716,19927,0.0
11717,19926,0.0
11718,19925,0.0
11719,19924,0.0
11720,19921,0.0
11721,19920,0.0
11722,19918,0.0
11723,19951,0.0
11724,19917,0.0
11725,19916,0.0
11726,19915,0.0
11727,19914,0.0
11728,19913,0.0
11729,19912,0.0
11730,19911,0.0
11731,19910,0.0
11732,19930,0.0
11733,19931,0.0
11734,19932,0.0
11735,19933,0.0
11736,19950,0.0
11737,19949,0.0
11738,19948,0.0
11739,19947,0.0
11740,19946,0.0
11741,19945,0.0
11742,19944,0.0
11743,19943,0.0
11744,19942,0.0
11745,19941,0.0
11746,19940,0.0
11747,19939,0.0
11748,19938,0.0
11749,19937,0.0
11750,19936,0.0
11751,19935,0.0
11752,19934,0.0
11753,20166,0.0
11754,20167,0.0
11755,20168,0.0
11756,20397,0.0
11757,20405,0.0
11758,20404,0.0
11759,20403,0.0
11760,20402,0.0
11761,20401,0.0
11762,20400,0.0
11763,20399,0.0
11764,20398,0.0
11765,20396,0.0
11766,20386,0.0
11767,20395,0.0
11768,20394,0.0
11769,20393,0.0
11770,20392,0.0
11771,20391,0.0
11772,20390,0.0
11773,20389,0.0
11774,20388,0.0
11775,20406,0.0
11776,20407,0.0
11777,20408,0.0
11778,20409,0.0
11779,20426,0.0
11780,20425,0.0
11781,20424,0.0
11782,20423,0.0
11783,20422,0.0
11784,20421,0.0
11785,20420,0.0
11786,20419,0.0
11787,20418,0.0
11788,20417,0.0
11789,20416,0.0
11790,20415,0.0
11791,20414,0.0
11792,20413,0.0
11793,20412,0.0
11794,20411,0.0
11795,20410,0.0
11796,20387,0.0
11797,20385,0.0
11798,20428,0.0
11799,20354,0.0
11800,20362,0.0
11801,20361,0.0
11802,20360,0.0
11803,20359,0.0
11804,20358,0.0
11805,20357,0.0
11806,20356,0.0
11807,20355,0.0
11808,20353,0.0
11809,20384,0.0
11810,20352,0.0
11811,20351,0.0
11812,20350,0.0
11813,20349,0.0
11814,20348,0.0
11815,20347,0.0
11816,20346,0.0
11817,20345,0.0
11818,20363,0.0
11819,20364,0.0
11820,20365,0.0
11821,20366,0.0
11822,20383,0.0
11823,20382,0.0
11824,20381,0.0
11825,20380,0.0
11826,20379,0.0
11827,20378,0.0
11828,20377,0.0
11829,20376,0.0
11830,20375,0.0
11831,20374,0.0
11832,20373,0.0
11833,20372,0.0
11834,20371,0.0
11835,20370,0.0
11836,20369,0.0
11837,20368,0.0
11838,20367,0.0
11839,20427,0.0
11840,20429,0.0
11841,20169,0.0
11842,20484,0.0
11843,20497,0.0
11844,20496,0.0
11845,20491,0.0
11846,20489,0.0
11847,20488,0.0
11848,20487,0.0
11849,20486,0.0
11850,20485,0.0
11851,20483,0.0
11852,20473,0.0
11853,20482,0.0
11854,20481,0.0
11855,20480,0.0
11856,20479,0.0
11857,20478,0.0
11858,20477,0.0
11859,20476,0.0
11860,20475,0.0
11861,20499,0.0
11862,20500,0.0
11863,20501,0.0
11864,20502,0.0
11865,20519,0.0
11866,20518,0.0
11867,20517,0.0
11868,20516,0.0
11869,20515,0.0
11870,20514,0.0
11871,20513,0.0
11872,20512,0.0
11873,20511,0.0
11874,20510,0.0
11875,20509,0.0
11876,20508,0.0
11877,20507,0.0
11878,20506,0.0
11879,20505,0.0
11880,20504,0.0
11881,20503,0.0
11882,20474,0.0
11883,20472,0.0
11884,20430,0.0
11885,20441,0.0
11886,20449,0.0
11887,20448,0.0
11888,20447,0.0
11889,20446,0.0
11890,20445,0.0
11891,20444,0.0
11892,20443,0.0
11893,20442,0.0
11894,20440,0.0
11895,20471,0.0
11896,20439,0.0
11897,20438,0.0
11898,20437,0.0
11899,20436,0.0
11900,20434,0.0
11901,20433,0.0
11902,20432,0.0
11903,20431,0.0
11904,20450,0.0
11905,20451,0.0
11906,20452,0.0
11907,20453,0.0
11908,20470,0.0
11909,20469,0.0
11910,20468,0.0
11911,20467,0.0
11912,20466,0.0
11913,20465,0.0
11914,20464,0.0
11915,20463,0.0
11916,20462,0.0
11917,20461,0.0
11918,20460,0.0
11919,20459,0.0
11920,20458,0.0
11921,20457,0.0
11922,20456,0.0
11923,20455,0.0
11924,20454,0.0
11925,20344,0.0
11926,20343,0.0
11927,20342,0.0
11928,20222,0.0
11929,20230,0.0
11930,20229,0.0
11931,20228,0.0
11932,20227,0.0
11933,20226,0.0
11934,20225,0.0
11935,20224,0.0
11936,20223,0.0
11937,20221,0.0
11938,20211,0.0
11939,20220,0.0
11940,20219,0.0
11941,20218,0.0
11942,20217,0.0
11943,20216,0.0
11944,20215,0.0
11945,20214,0.0
11946,20213,0.0
11947,20231,0.0
11948,20232,0.0
11949,20233,0.0
11950,20234,0.0
11951,20251,0.0
11952,20250,0.0
11953,20249,0.0
11954,20248,0.0
11955,20247,0.0
11956,20246,0.0
11957,20245,0.0
11958,20244,0.0
11959,20243,0.0
11960,20242,0.0
11961,20241,0.0
11962,20240,0.0
11963,20239,0.0
11964,20238,0.0
11965,20237,0.0
11966,20236,0.0
11967,20235,0.0
11968,20212,0.0
11969,20210,0.0
11970,20341,0.0
11971,20179,0.0
11972,20187,0.0
11973,20186,0.0
11974,20185,0.0
11975,20184,0.0
11976,20183,0.0
11977,20182,0.0
11978,20181,0.0
11979,20180,0.0
11980,20178,0.0
11981,20209,0.0
11982,20177,0.0
11983,20176,0.0
11984,20175,0.0
11985,20174,0.0
11986,20173,0.0
11987,20172,0.0
11988,20171,0.0
11989,20170,0.0
11990,20188,0.0
11991,20189,0.0
11992,20190,0.0
11993,20191,0.0
11994,20208,0.0
11995,20207,0.0
11996,20206,0.0
11997,20205,0.0
11998,20204,0.0
11999,20203,0.0
12000,20202,0.0
12001,20201,0.0
12002,20200,0.0
12003,20199,0.0
12004,20198,0.0
12005,20197,0.0
12006,20196,0.0
12007,20195,0.0
12008,20194,0.0
12009,20193,0.0
12010,20192,0.0
12011,20252,0.0
12012,20253,0.0
12013,20254,0.0
12014,20309,0.0
12015,20319,0.0
12016,20317,0.0
12017,20316,0.0
12018,20315,0.0
12019,20313,0.0
12020,20312,0.0
12021,20311,0.0
12022,20310,0.0
12023,20307,0.0
12024,20255,0.0
12025,20306,0.0
12026,20305,0.0
12027,20304,0.0
12028,20303,0.0
12029,20302,0.0
12030,20301,0.0
12031,20300,0.0
12032,20299,0.0
12033,20320,0.0
12034,20321,0.0
12035,20322,0.0
12036,20323,0.0
12037,20340,0.0
12038,20339,0.0
12039,20338,0.0
12040,20337,0.0
12041,20336,0.0
12042,20335,0.0
12043,20334,0.0
12044,20333,0.0
12045,20332,0.0
12046,20331,0.0
12047,20330,0.0
12048,20329,0.0
12049,20328,0.0
12050,20327,0.0
12051,20326,0.0
12052,20325,0.0
12053,20324,0.0
12054,20298,0.0
12055,20297,0.0
12056,20296,0.0
12057,20274,0.0
12058,20272,0.0
12059,20271,0.0
12060,20270,0.0
12061,20269,0.0
12062,20268,0.0
12063,20267,0.0
12064,20266,0.0
12065,20265,0.0
12066,20264,0.0
12067,20263,0.0
12068,20262,0.0
12069,20261,0.0
12070,20260,0.0
12071,20259,0.0
12072,20258,0.0
12073,20257,0.0
12074,20256,0.0
12075,20273,0.0
12076,20275,0.0
12077,20295,0.0
12078,20276,0.0
12079,20294,0.0
12080,20293,0.0
12081,20292,0.0
12082,20291,0.0
12083,20290,0.0
12084,20289,0.0
12085,20288,0.0
12086,20287,0.0
12087,20286,0.0
12088,20285,0.0
12089,20284,0.0
12090,20282,0.0
12091,20281,0.0
12092,20280,0.0
12093,20279,0.0
12094,20278,0.0
12095,20277,0.0
12096,19823,0.0
12097,19821,0.0
12098,19820,0.0
12099,19342,0.0
12100,19350,0.0
12101,19349,0.0
12102,19348,0.0
12103,19347,0.0
12104,19346,0.0
12105,19345,0.0
12106,19344,0.0
12107,19343,0.0
12108,19341,0.0
12109,19331,0.0
12110,19340,0.0
