,katz_centrality,vertex
12729,0.000801251,6374
12730,0.000801251,6359
12731,0.000801251,6339
12732,0.000801251,6361
12733,0.000801251,6344
12734,0.000801251,6342
12735,0.000801251,6369
12736,0.000801251,6338
12737,0.000801251,6347
12738,0.000801251,6348
12739,0.000801251,6330
12740,0.000801251,6328
12741,0.000801251,6326
12742,0.000801251,6332
12743,0.000801251,6341
12744,0.000801251,6368
12745,0.000801251,6375
12746,0.000801251,6381
12747,0.000801251,6373
12748,0.000801251,6329
12749,0.000801251,6356
12750,0.000801251,6364
12751,0.000801251,6362
12752,0.000801251,6371
12753,0.000801251,6378
12754,0.000801251,6360
12755,0.000801251,6382
12756,0.000801251,6352
12757,0.000801251,6350
12758,0.000801251,6337
12759,0.000801251,6327
12760,0.000801251,6370
12761,0.000801251,6376
12762,0.000801251,6383
12763,0.000801251,6334
12764,0.000799778,20530
12765,0.000799778,20506
12766,0.000799778,20539
12767,0.000799778,20538
12768,0.000799778,20540
12769,0.000799778,20543
12770,0.000799778,20515
12771,0.000799778,20548
12772,0.000799778,20501
12773,0.000799778,20546
12774,0.000799778,20541
12775,0.000799778,20511
12776,0.000799778,20504
12777,0.000799778,20502
12778,0.000799778,20505
12779,0.000799778,20518
12780,0.000799778,20531
12781,0.000799778,20528
12782,0.000799778,20523
12783,0.000799778,20542
12784,0.000799778,20517
12785,0.000799778,20545
12786,0.000799778,20513
12787,0.000799778,20507
12788,0.000799778,20514
12789,0.000799778,20549
12790,0.000799778,20547
12791,0.000799774,16707
12792,0.000799774,16697
12793,0.000799774,16708
12794,0.000799774,16701
12795,0.000799774,16711
12796,0.000799774,16712
12797,0.000799774,16705
12798,0.000799774,16699
12799,0.000799774,16709
12800,0.000799774,16703
12801,0.000799774,16695
12802,0.000799774,16706
12803,0.000799774,16714
12804,0.000799774,16719
12805,0.000799774,16717
12806,0.000799774,16696
12807,0.000799774,16704
12808,0.000799774,16698
12809,0.000799774,16700
12810,0.000799774,16702
12811,0.000799774,16716
12812,0.000799774,16718
12813,0.000799774,16710
12814,0.000799774,16713
12815,0.000799418,15703
12816,0.000799418,15702
12817,0.000799418,15685
12818,0.000799418,15748
12819,0.000799418,15725
12820,0.000799418,15729
12821,0.000799418,15695
12822,0.000799418,15721
12823,0.000799418,15687
12824,0.000799418,15712
12825,0.000799418,15737
12826,0.000799418,15711
12827,0.000799418,15707
12828,0.000799418,15742
12829,0.000799418,15732
12830,0.000799418,15727
12831,0.000799418,15701
12832,0.000799418,15740
12833,0.000799418,15686
12834,0.000799418,15706
12835,0.000799418,15717
12836,0.000799418,15720
12837,0.000799418,15710
12838,0.000799418,15694
12839,0.000799418,15726
12840,0.000799418,15743
12841,0.000799418,15746
12842,0.000799418,15733
12843,0.000799418,15689
12844,0.000799418,15736
12845,0.000799418,15704
12846,0.000799418,15700
12847,0.000799418,15690
12848,0.000799418,15719
12849,0.000799418,15708
12850,0.000799418,15728
12851,0.000799418,15693
12852,0.000799418,15735
12853,0.000799418,15734
12854,0.000799418,15744
12855,0.000799418,15730
12856,0.000799418,15709
12857,0.000799418,15739
12858,0.000799418,15713
12859,0.000799418,15698
12860,0.000799418,15723
12861,0.000799418,15745
12862,0.000799418,15697
12863,0.000799418,15738
12864,0.000799418,15699
12865,0.000799418,15714
12866,0.000799418,15716
12867,0.000799418,15731
12868,0.000799418,15683
12869,0.000799418,15682
12870,0.000799418,15688
12871,0.000799418,15747
12872,0.000799418,15705
12873,0.000799418,15741
12874,0.000799418,15691
12875,0.000799418,15696
12876,0.000799418,15684
12877,0.000799418,15715
12878,0.000799418,15718
12879,0.000799418,15692
12880,0.000799414,15129
12881,0.000799414,15151
12882,0.000799414,15164
12883,0.000799414,15119
12884,0.000799414,15155
12885,0.000799414,15183
12886,0.000799414,15126
12887,0.000799414,15123
12888,0.000799414,15154
12889,0.000799414,15121
12890,0.000799414,15150
12891,0.000799414,15146
12892,0.000799414,15170
12893,0.000799414,15186
12894,0.000799414,15157
12895,0.000799414,15167
12896,0.000799414,15178
12897,0.000799414,15128
12898,0.000799414,15181
12899,0.000799414,15188
12900,0.000799414,15122
12901,0.000799414,15176
12902,0.000799414,15141
12903,0.000799414,15166
12904,0.000799414,15138
12905,0.000799414,15149
12906,0.000799414,15165
12907,0.000799414,15143
12908,0.000799414,15145
12909,0.000799414,15152
12910,0.000799414,15174
12911,0.000799414,15180
12912,0.000799414,15173
12913,0.000799414,15118
12914,0.000799414,15158
12915,0.000799414,15168
12916,0.000799414,15144
12917,0.000799414,15125
12918,0.000799414,15136
12919,0.000799414,15148
12920,0.000799414,15153
12921,0.000799414,15163
12922,0.000799414,15172
12923,0.000799414,15161
12924,0.000799414,15169
12925,0.000799414,15156
12926,0.000799414,15175
12927,0.000799414,15137
12928,0.000799414,15124
12929,0.000799414,15135
12930,0.000799414,15147
12931,0.000799414,15139
12932,0.000799414,15159
12933,0.000799414,15162
12934,0.000799414,15131
12935,0.000799414,15179
12936,0.000799414,15182
12937,0.000799414,15140
12938,0.000799414,15189
12939,0.000799414,15160
12940,0.000799414,15133
12941,0.000799414,15187
12942,0.000799414,15120
12943,0.000799414,15185
12944,0.000799414,15177
12945,0.000799414,15130
12946,0.000799414,15134
12947,0.000799414,15184
12948,0.000799414,15132
12949,0.000799414,15127
12950,0.000799414,15142
12951,0.000799414,15171
12952,0.000795287,22107
12953,0.000795287,22095
12954,0.000795287,22106
12955,0.000795287,22102
12956,0.000795287,22105
12957,0.000795287,22098
12958,0.000795287,22096
12959,0.000795287,22103
12960,0.000795287,22100
12961,0.000795287,22099
12962,0.000795287,22109
12963,0.000795287,22101
12964,0.000795287,22108
12965,0.000795287,22097
12966,0.000795287,22110
12967,0.000795287,22104
12968,0.000795287,22111
12969,0.000794992,22897
12970,0.000794992,22895
12971,0.000794992,22923
12972,0.000794992,22910
12973,0.000794992,22896
12974,0.000794992,22922
12975,0.000794992,22914
12976,0.000794992,22886
12977,0.000794992,22879
12978,0.000794992,22874
12979,0.000794992,22893
12980,0.000794992,22920
12981,0.000794992,22918
12982,0.000794992,22913
12983,0.000794992,22873
12984,0.000794992,22925
12985,0.000794992,22881
12986,0.000794992,22909
12987,0.000794992,22915
12988,0.000794992,22905
12989,0.000794992,22890
12990,0.000794992,22892
12991,0.000794992,22891
12992,0.000794992,22902
12993,0.000794992,22916
12994,0.000794992,22889
12995,0.000794992,22884
12996,0.000794992,22887
12997,0.000794992,22877
12998,0.000794992,22919
12999,0.000794992,22924
13000,0.000794992,22888
13001,0.000794992,22898
13002,0.000794992,22908
13003,0.000794992,22885
13004,0.000794992,22894
13005,0.000794992,22921
13006,0.000794992,22880
13007,0.000794992,22899
13008,0.000794992,22904
13009,0.000794992,22882
13010,0.000794992,22912
13011,0.000794992,22876
13012,0.000794992,22875
13013,0.000794992,22878
13014,0.000794992,22907
13015,0.000794992,22883
13016,0.000794992,22917
13017,0.000794992,22906
13018,0.000794992,22901
13019,0.000794992,22900
13020,0.000794992,22903
13021,0.000794992,22911
13022,0.000792855,19296
13023,0.000792855,19292
13024,0.000792855,19305
13025,0.000792855,19278
13026,0.000792855,19293
13027,0.000792855,19271
13028,0.000792855,19279
13029,0.000792855,19285
13030,0.000792855,19290
13031,0.000792855,19291
13032,0.000792855,19295
13033,0.000792855,19311
13034,0.000792855,19284
13035,0.000792855,19300
13036,0.000792855,19308
13037,0.000792855,19288
13038,0.000792855,19302
13039,0.000792855,19280
13040,0.000792855,19301
13041,0.000792855,19270
13042,0.000792855,19273
13043,0.000792855,19309
13044,0.000792855,19272
13045,0.000792855,19289
13046,0.000792855,19299
13047,0.000792855,19276
13048,0.000792855,19303
13049,0.000792855,19281
13050,0.000792855,19277
13051,0.000792855,19282
13052,0.000792855,19275
13053,0.000792855,19274
13054,0.000792855,19286
13055,0.000792855,19306
13056,0.000792855,19297
13057,0.000792855,19304
13058,0.000792855,19287
13059,0.000792855,19307
13060,0.000792855,19312
13061,0.000792855,19283
13062,0.000792855,19298
13063,0.000792855,19294
13064,0.000792168,12999
13065,0.000792168,13001
13066,0.000792168,12997
13067,0.000792168,12995
13068,0.000792168,12996
13069,0.000792168,12998
13070,0.000792168,13000
13071,0.000791802,21917
13072,0.000791802,21918
13073,0.000791802,21914
13074,0.000791802,21910
13075,0.000791802,21911
13076,0.000791802,21912
13077,0.000791802,21913
13078,0.000791802,21902
13079,0.000791802,21903
13080,0.000791802,21916
13081,0.000791802,21905
13082,0.000791802,21909
13083,0.000791802,21907
13084,0.000791802,21915
13085,0.000791688,2323
13086,0.000791688,2319
13087,0.000791688,2375
13088,0.000791688,2346
13089,0.000791688,2332
13090,0.000791688,2335
13091,0.000791688,2354
13092,0.000791688,2370
13093,0.000791688,2371
13094,0.000791688,2359
13095,0.000791688,2343
13096,0.000791688,2363
13097,0.000791688,2349
13098,0.000791688,2384
13099,0.000791688,2357
13100,0.000791688,2360
13101,0.000791688,2329
13102,0.000791688,2369
13103,0.000791688,2351
13104,0.000791688,2372
13105,0.000791688,2318
13106,0.000791688,2337
13107,0.000791688,2326
13108,0.000791688,2328
13109,0.000791688,2380
13110,0.000791688,2315
13111,0.000791688,2381
13112,0.000791688,2350
13113,0.000791688,2362
13114,0.000791688,2348
13115,0.000791688,2383
13116,0.000791688,2364
13117,0.000791688,2317
13118,0.000791688,2361
13119,0.000791688,2378
13120,0.000791688,2374
13121,0.000791688,2341
13122,0.000791688,2347
13123,0.000791688,2355
13124,0.000791688,2313
13125,0.000791688,2379
13126,0.000791688,2365
13127,0.000791688,2366
13128,0.000791688,2325
13129,0.000791688,2334
13130,0.000791688,2322
13131,0.000791688,2320
13132,0.000791688,2356
13133,0.000791688,2330
13134,0.000791688,2373
13135,0.000791688,2367
13136,0.000791688,2338
13137,0.000791688,2314
13138,0.000791688,2376
13139,0.000791688,2312
13140,0.000791688,2358
13141,0.000791688,2382
13142,0.000791688,2377
13143,0.000791688,2316
13144,0.000791688,2340
13145,0.000791688,2368
13146,0.000791688,2353
13147,0.000791688,2345
13148,0.000791688,2336
13149,0.000791688,2342
13150,0.000791688,2324
13151,0.000791531,20123
13152,0.000791531,20135
13153,0.000791531,20124
13154,0.000791531,20164
13155,0.000791531,20169
13156,0.000791531,20127
13157,0.000791531,20161
13158,0.000791531,20177
13159,0.000791531,20181
13160,0.000791531,20150
13161,0.000791531,20175
13162,0.000791531,20172
13163,0.000791531,20144
13164,0.000791531,20131
13165,0.000791531,20187
13166,0.000791531,20160
13167,0.000791531,20192
13168,0.000791531,20141
13169,0.000791531,20157
13170,0.000791531,20173
13171,0.000791531,20148
13172,0.000791531,20129
13173,0.000791531,20133
13174,0.000791531,20162
13175,0.000791531,20189
13176,0.000791531,20193
13177,0.000791531,20194
13178,0.000791531,20149
13179,0.000791531,20159
13180,0.000791531,20128
13181,0.000791531,20186
13182,0.000791531,20147
13183,0.000791531,20143
13184,0.000791531,20182
13185,0.000791531,20190
13186,0.000791531,20165
13187,0.000791531,20139
13188,0.000791531,20134
13189,0.000791531,20170
13190,0.000791531,20125
13191,0.000791531,20163
13192,0.000791531,20151
13193,0.000791531,20145
13194,0.000791531,20155
13195,0.000791531,20153
13196,0.000791531,20171
13197,0.000791531,20156
13198,0.000791531,20126
13199,0.000791531,20191
13200,0.000791531,20166
13201,0.000791531,20195
13202,0.000791531,20146
13203,0.000791531,20176
13204,0.000791531,20179
13205,0.000791531,20130
13206,0.000791531,20184
13207,0.000791531,20132
13208,0.000791531,20158
13209,0.000791531,20185
13210,0.000791531,20142
13211,0.000791531,20178
13212,0.000791531,20138
13213,0.000791531,20140
13214,0.000791531,20152
13215,0.000791531,20168
13216,0.000791531,20167
13217,0.000791531,20154
13218,0.000791531,20183
13219,0.000791531,20188
13220,0.000791531,20137
13221,0.000791531,20136
13222,0.000791531,20174
13223,0.000791531,20180
13224,0.000788973,15900
13225,0.000788973,15899
13226,0.000788973,15907
13227,0.000788973,15910
13228,0.000788973,15893
13229,0.000788973,15908
13230,0.000788973,15897
13231,0.000788973,15909
13232,0.000788973,15892
13233,0.000788973,15904
13234,0.000788973,15902
13235,0.000788973,15906
13236,0.000788973,15905
13237,0.000788973,15894
13238,0.000788973,15903
13239,0.000788973,15891
13240,0.000788973,15896
13241,0.000788973,15898
13242,0.000788973,15890
13243,0.000787839,13207
13244,0.000787839,13201
13245,0.000787839,13210
13246,0.000787839,13204
13247,0.000787839,13203
13248,0.000787839,13192
13249,0.000787839,13198
13250,0.000787839,13190
13251,0.000787839,13189
13252,0.000787839,13211
13253,0.000787839,13199
13254,0.000787839,13205
13255,0.000787839,13191
13256,0.000787839,13209
13257,0.000787839,13194
13258,0.000787839,13208
13259,0.000787839,13206
13260,0.000787839,13196
13261,0.000787839,13195
13262,0.000787506,7436
13263,0.000787506,7461
13264,0.000787506,7418
13265,0.000787506,7444
13266,0.000787506,7434
13267,0.000787506,7438
13268,0.000787506,7457
13269,0.000787506,7439
13270,0.000787506,7419
13271,0.000787506,7445
13272,0.000787506,7446
13273,0.000787506,7472
13274,0.000787506,7429
13275,0.000787506,7424
13276,0.000787506,7431
13277,0.000787506,7427
13278,0.000787506,7430
13279,0.000787506,7423
13280,0.000787506,7426
13281,0.000787506,7473
13282,0.000787506,7465
13283,0.000787506,7455
13284,0.000787506,7411
13285,0.000787506,7450
13286,0.000787506,7466
13287,0.000787506,7467
13288,0.000787506,7415
13289,0.000787506,7428
13290,0.000787506,7468
13291,0.000787506,7412
13292,0.000787506,7417
13293,0.000787506,7458
13294,0.000787506,7421
13295,0.000787506,7422
13296,0.000787506,7471
13297,0.000787506,7460
13298,0.000787506,7435
13299,0.000787506,7443
13300,0.000787506,7416
13301,0.000787506,7453
13302,0.000787506,7437
13303,0.00078713,2954
13304,0.00078713,2977
13305,0.00078713,2979
13306,0.00078713,2989
13307,0.00078713,2941
13308,0.00078713,2969
13309,0.00078713,2978
13310,0.00078713,2972
13311,0.00078713,2955
13312,0.00078713,2982
13313,0.00078713,2958
13314,0.00078713,2992
13315,0.00078713,2967
13316,0.00078713,3002
13317,0.00078713,2994
13318,0.00078713,2983
13319,0.00078713,2980
13320,0.00078713,2948
13321,0.00078713,2965
13322,0.00078713,2957
13323,0.00078713,2997
13324,0.00078713,3001
13325,0.00078713,2951
13326,0.00078713,2990
13327,0.00078713,2962
13328,0.00078713,2976
13329,0.00078713,2998
13330,0.00078713,2981
13331,0.00078713,2984
13332,0.00078713,2952
13333,0.00078713,2968
13334,0.00078713,3004
13335,0.00078713,2956
13336,0.00078713,2938
13337,0.00078713,2961
13338,0.00078713,2943
13339,0.00078713,2949
13340,0.00078713,2987
13341,0.00078713,2971
13342,0.00078713,2959
13343,0.00078713,2999
13344,0.00078713,2947
13345,0.00078713,2988
13346,0.00078713,2966
13347,0.00078713,2995
13348,0.00078713,2939
13349,0.00078713,2974
13350,0.00078713,2946
13351,0.00078713,2991
13352,0.00078713,2973
13353,0.00078713,2975
13354,0.00078713,2964
13355,0.00078713,2986
13356,0.00078713,2945
13357,0.00078713,3003
13358,0.00078713,2937
13359,0.00078713,2936
13360,0.00078713,2940
13361,0.00078713,2950
13362,0.00078713,2993
13363,0.00078713,2953
13364,0.00078713,2996
13365,0.00078713,2963
13366,0.00078713,3000
13367,0.00078713,2942
13368,0.00078713,2985
13369,0.00078713,2970
13370,0.00078713,2960
13371,0.000786812,7665
13372,0.000786812,7693
13373,0.000786812,7663
13374,0.000786812,7686
13375,0.000786812,7678
13376,0.000786812,7689
13377,0.000786812,7658
13378,0.000786812,7653
13379,0.000786812,7679
13380,0.000786812,7688
13381,0.000786812,7657
13382,0.000786812,7692
13383,0.000786812,7640
13384,0.000786812,7674
13385,0.000786812,7683
13386,0.000786812,7654
13387,0.000786812,7681
13388,0.000786812,7687
13389,0.000786812,7668
13390,0.000786812,7671
13391,0.000786812,7660
13392,0.000786812,7670
13393,0.000786812,7685
13394,0.000786812,7691
13395,0.000786812,7680
13396,0.000786812,7673
13397,0.000786812,7656
13398,0.000786812,7646
13399,0.000786812,7661
13400,0.000786812,7690
13401,0.000786812,7641
13402,0.000786812,7672
13403,0.000786812,7655
13404,0.000786812,7664
13405,0.000786812,7650
13406,0.000786812,7652
13407,0.000786812,7684
13408,0.000786812,7676
13409,0.000786812,7677
13410,0.000786812,7667
13411,0.000786812,7694
13412,0.000786812,7662
13413,0.000786812,7666
13414,0.000786812,7642
13415,0.000786812,7651
13416,0.000786812,7644
13417,0.000786812,7639
13418,0.000786812,7647
13419,0.000786812,7669
13420,0.000786812,7682
13421,0.000786223,21214
13422,0.000786223,21230
13423,0.000786223,21224
13424,0.000786223,21216
13425,0.000786223,21213
13426,0.000786223,21211
13427,0.000786223,21223
13428,0.000786223,21208
13429,0.000786223,21219
13430,0.000786223,21220
13431,0.000786223,21226
13432,0.000786223,21225
13433,0.000786223,21235
13434,0.000786223,21218
13435,0.000786223,21221
13436,0.000786223,21222
13437,0.000786223,21209
13438,0.000786223,21231
13439,0.000786223,21237
13440,0.000786223,21236
13441,0.000786223,21228
13442,0.000786223,21212
13443,0.000786223,21234
13444,0.000786223,21207
13445,0.000786223,21217
13446,0.000786223,21206
13447,0.000786223,21232
13448,0.000786223,21229
13449,0.000786223,21210
13450,0.000786223,21227
13451,0.000785037,3870
13452,0.000785037,3844
13453,0.000785037,3863
13454,0.000785037,3862
13455,0.000785037,3855
13456,0.000785037,3875
13457,0.000785037,3852
13458,0.000785037,3859
13459,0.000785037,3848
13460,0.000785037,3864
13461,0.000785037,3867
13462,0.000785037,3832
13463,0.000785037,3849
13464,0.000785037,3854
13465,0.000785037,3842
13466,0.000785037,3860
13467,0.000785037,3876
13468,0.000785037,3853
13469,0.000785037,3847
13470,0.000785037,3846
13471,0.000785037,3866
13472,0.000785037,3879
13473,0.000785037,3865
13474,0.000785037,3856
13475,0.000785037,3845
13476,0.000785037,3877
13477,0.000785037,3841
13478,0.000782695,22720
13479,0.000782695,22721
13480,0.000782695,22690
13481,0.000782695,22681
13482,0.000782695,22724
13483,0.000782695,22698
13484,0.000782695,22712
13485,0.000782695,22686
13486,0.000782695,22700
13487,0.000782695,22675
13488,0.000782695,22684
13489,0.000782695,22719
13490,0.000782695,22674
13491,0.000782695,22715
13492,0.000782695,22708
13493,0.000782695,22680
13494,0.000782695,22714
13495,0.000782695,22709
13496,0.000782695,22713
13497,0.000782695,22685
13498,0.000782695,22725
13499,0.000782695,22697
13500,0.000782695,22683
13501,0.000782695,22710
13502,0.000782695,22677
13503,0.000782695,22692
13504,0.000782695,22687
13505,0.000782695,22716
13506,0.000782695,22726
13507,0.000782695,22705
13508,0.000782695,22717
13509,0.000782695,22689
13510,0.000782695,22682
13511,0.000782695,22693
13512,0.000782695,22694
13513,0.000782695,22701
13514,0.000782695,22673
13515,0.000782695,22702
13516,0.000782695,22723
13517,0.000782695,22718
13518,0.000782695,22707
13519,0.000782695,22688
13520,0.000782695,22676
13521,0.000782695,22696
13522,0.000782695,22711
13523,0.000782695,22679
13524,0.000782695,22704
13525,0.000782695,22703
13526,0.000782695,22706
13527,0.000782695,22691
13528,0.000782695,22699
13529,0.000782695,22678
13530,0.000782695,22722
13531,0.000782695,22695
13532,0.000782206,19611
13533,0.000782206,19616
13534,0.000782206,19620
13535,0.000782206,19618
13536,0.000782206,19615
13537,0.000782206,19613
13538,0.000782206,19614
13539,0.000782206,19619
13540,0.000782206,19617
13541,0.000782206,19610
13542,0.000782206,19621
13543,0.000782206,19612
13544,0.000782145,15779
13545,0.000782145,15771
13546,0.000782145,15797
13547,0.000782145,15795
13548,0.000782145,15789
13549,0.000782145,15782
13550,0.000782145,15772
13551,0.000782145,15766
13552,0.000782145,15783
13553,0.000782145,15803
13554,0.000782145,15762
13555,0.000782145,15793
13556,0.000782145,15809
13557,0.000782145,15802
13558,0.000782145,15815
13559,0.000782145,15780
13560,0.000782145,15774
13561,0.000782145,15800
13562,0.000781614,21367
13563,0.000781614,21356
13564,0.000781614,21374
13565,0.000781614,21387
13566,0.000781614,21382
13567,0.000781614,21344
13568,0.000781614,21357
13569,0.000781614,21386
13570,0.000781614,21380
13571,0.000781614,21377
13572,0.000781614,21392
13573,0.000781614,21393
13574,0.000781614,21332
13575,0.000781614,21371
13576,0.000781614,21337
13577,0.000781614,21345
13578,0.000781614,21376
13579,0.000781614,21351
13580,0.000781614,21350
13581,0.000781614,21370
13582,0.000781614,21343
13583,0.000781614,21340
13584,0.000781614,21342
13585,0.000781614,21328
13586,0.000781614,21364
13587,0.000781614,21373
13588,0.000781614,21381
13589,0.000781614,21384
13590,0.000781614,21329
13591,0.000781614,21347
13592,0.000781614,21360
13593,0.000781614,21389
13594,0.000781614,21349
13595,0.000781614,21366
13596,0.000781614,21362
13597,0.000781614,21375
13598,0.000781614,21330
13599,0.000781614,21363
13600,0.000781614,21369
13601,0.000781614,21372
13602,0.000781614,21388
13603,0.000781614,21368
13604,0.000781614,21333
13605,0.000781614,21383
13606,0.000781614,21331
13607,0.000781614,21339
13608,0.000781614,21348
13609,0.000781614,21353
13610,0.000781614,21379
13611,0.000781614,21334
13612,0.000781614,21352
13613,0.000781614,21358
13614,0.000781614,21390
13615,0.000781614,21327
13616,0.000781614,21346
13617,0.000781614,21338
13618,0.000781614,21361
13619,0.000781614,21335
13620,0.000781614,21359
13621,0.000781614,21355
13622,0.000781614,21391
13623,0.000781614,21378
13624,0.000781614,21326
13625,0.000781614,21385
13626,0.000781614,21354
13627,0.000781614,21336
13628,0.000781614,21341
13629,0.000781614,21365
13630,0.000780662,20939
13631,0.000780662,20935
13632,0.000780662,20918
13633,0.000780662,20932
13634,0.000780662,20946
13635,0.000780662,20940
13636,0.000780662,20944
13637,0.000780662,20911
13638,0.000780662,20938
13639,0.000780662,20924
13640,0.000780662,20919
13641,0.000780662,20925
13642,0.000780662,20910
13643,0.000780662,20942
13644,0.000780662,20943
13645,0.000780662,20916
13646,0.000780662,20913
13647,0.000780662,20912
13648,0.000780662,20909
13649,0.000780662,20926
13650,0.000780662,20933
13651,0.000780662,20941
13652,0.000780662,20923
13653,0.000780662,20929
13654,0.000780662,20936
13655,0.000780662,20920
13656,0.000780662,20931
13657,0.000780662,20928
13658,0.000780662,20907
13659,0.000780662,20934
13660,0.000780662,20908
13661,0.000780662,20921
13662,0.000780662,20937
13663,0.000780662,20945
13664,0.000780662,20927
13665,0.000780662,20917
13666,0.000780662,20922
13667,0.000780662,20915
13668,0.000780662,20914
13669,0.000780662,20930
13670,0.000779968,8918
13671,0.000779968,8897
13672,0.000779968,8900
13673,0.000779968,8895
13674,0.000779968,8906
13675,0.000779968,8919
13676,0.000779968,8902
13677,0.000779968,8925
13678,0.000779968,8901
13679,0.000779968,8908
13680,0.000779968,8917
13681,0.000779968,8927
13682,0.000779968,8926
13683,0.000779968,8911
13684,0.000779968,8921
13685,0.000779968,8896
13686,0.000779968,8907
13687,0.000779968,8916
13688,0.000779968,8923
13689,0.000779968,8904
13690,0.000779968,8913
13691,0.000779968,8920
13692,0.000779968,8924
13693,0.000779968,8922
13694,0.000779968,8912
13695,0.000779968,8905
13696,0.000779968,8898
13697,0.000779968,8910
13698,0.000779968,8914
13699,0.000779968,8915
13700,0.000779968,8903
13701,0.000779868,23195
13702,0.000779868,23231
13703,0.000779868,23209
13704,0.000779868,23194
13705,0.000779868,23214
13706,0.000779868,23191
13707,0.000779868,23199
13708,0.000779868,23217
13709,0.000779868,23216
13710,0.000779868,23226
13711,0.000779868,23196
13712,0.000779868,23198
13713,0.000779868,23225
13714,0.000779868,23210
13715,0.000779868,23219
13716,0.000779868,23197
13717,0.000779868,23224
13718,0.000779868,23206
13719,0.000779868,23201
13720,0.000779868,23200
13721,0.000779868,23205
13722,0.000779868,23213
13723,0.000779868,23223
13724,0.000779868,23204
13725,0.000779868,23211
13726,0.000779868,23192
13727,0.000779868,23222
13728,0.000779868,23212
13729,0.000779868,23193
13730,0.000779868,23230
13731,0.000779868,23228
13732,0.000779868,23207
13733,0.000779868,23215
13734,0.000779868,23203
13735,0.000779868,23208
13736,0.000779868,23221
13737,0.000779868,23229
13738,0.000779868,23227
13739,0.000779868,23220
13740,0.000779868,23202
13741,0.000779868,23218
13742,0.000779165,8563
13743,0.000779165,8547
13744,0.000779165,8554
13745,0.000779165,8534
13746,0.000779165,8585
13747,0.000779165,8571
13748,0.000779165,8590
13749,0.000779165,8538
13750,0.000779165,8552
13751,0.000779165,8588
13752,0.000779165,8584
13753,0.000779165,8583
13754,0.000779165,8570
13755,0.000779165,8553
13756,0.000779165,8556
13757,0.000779165,8580
13758,0.000779165,8574
13759,0.000779165,8566
13760,0.000779165,8550
13761,0.000779165,8539
13762,0.000779165,8592
13763,0.000779165,8577
13764,0.000779165,8591
13765,0.000779165,8568
13766,0.000779165,8535
13767,0.000779165,8593
13768,0.000779165,8558
13769,0.000779165,8587
13770,0.000779165,8536
13771,0.000779165,8533
13772,0.000779165,8572
13773,0.000779165,8582
13774,0.000779165,8542
13775,0.000779165,8573
13776,0.000779165,8581
13777,0.000779165,8545
13778,0.000779165,8540
13779,0.000779165,8562
13780,0.000779165,8557
13781,0.000779165,8559
13782,0.000779165,8555
13783,0.000779165,8567
13784,0.000779165,8560
13785,0.000779165,8561
13786,0.000779165,8549
13787,0.000779165,8564
13788,0.000779165,8565
13789,0.000779165,8569
13790,0.000779165,8546
13791,0.000779165,8548
13792,0.000779165,8586
13793,0.000779165,8589
13794,0.000779165,8551
13795,0.000779165,8544
13796,0.000779165,8537
13797,0.000779165,8576
13798,0.000779165,8543
13799,0.000779165,8541
13800,0.000779165,8579
13801,0.000777902,11316
13802,0.000777902,11325
13803,0.000777902,11304
13804,0.000777902,11330
13805,0.000777902,11295
13806,0.000777902,11320
13807,0.000777902,11318
13808,0.000777902,11327
13809,0.000777902,11283
13810,0.000777902,11326
13811,0.000777902,11308
13812,0.000777902,11313
13813,0.000777902,11299
13814,0.000777902,11303
13815,0.000777902,11293
13816,0.000777902,11321
13817,0.000777902,11338
13818,0.000777902,11285
13819,0.000777902,11336
13820,0.000777902,11298
13821,0.000777902,11339
13822,0.000777902,11297
13823,0.000777902,11335
13824,0.000777902,11296
13825,0.000777902,11309
13826,0.000777902,11317
13827,0.000777902,11305
13828,0.000777902,11301
13829,0.000777902,11315
13830,0.000777902,11291
13831,0.000777902,11328
13832,0.000777902,11306
13833,0.000777902,11323
13834,0.000777902,11332
13835,0.000777902,11329
13836,0.000777902,11324
13837,0.000777902,11294
13838,0.000777902,11333
13839,0.000777902,11311
13840,0.000777902,11282
13841,0.000777902,11319
13842,0.000777902,11331
13843,0.000777902,11287
13844,0.000777902,11300
13845,0.000777611,20101
13846,0.000777611,20088
13847,0.000777611,20085
13848,0.000777611,20089
13849,0.000777611,20095
13850,0.000777611,20080
13851,0.000777611,20075
13852,0.000777611,20097
13853,0.000777611,20107
13854,0.000777611,20111
13855,0.000777611,20118
13856,0.000777611,20082
13857,0.000777611,20084
13858,0.000777611,20109
13859,0.000777611,20104
13860,0.000777611,20096
13861,0.000777611,20121
13862,0.000777611,20105
13863,0.000777611,20102
13864,0.000777611,20091
13865,0.000777611,20106
13866,0.000777611,20087
13867,0.000777611,20113
13868,0.000777611,20093
13869,0.000777611,20076
13870,0.000777611,20081
13871,0.000777611,20078
13872,0.000777611,20077
13873,0.000777611,20092
13874,0.000777611,20099
13875,0.000777611,20114
13876,0.000777611,20112
13877,0.000777611,20115
13878,0.000777611,20100
13879,0.000777611,20120
13880,0.000777611,20103
13881,0.000777611,20119
13882,0.000777611,20098
13883,0.000777611,20108
13884,0.000777611,20083
13885,0.000777611,20117
13886,0.000777611,20116
13887,0.000777611,20086
13888,0.000777611,20094
13889,0.000777611,20110
13890,0.000777611,20090
13891,0.000777611,20079
13892,0.000776881,14491
13893,0.000776881,14489
